,totalOpenReq,totalFile,totalIOReq,predict
0,0.0003958259730055108,0.002274368231046932,4.9835468666245176e-05,17
1,0.003564118122892173,0.005740072202166066,9.515997825526168e-05,17
2,0.0035013754952561947,0.019025270758122742,0.0006227272714742876,17
3,0.1084462104084545,0.043321299638989175,0.0029730841233784077,17
4,0.09529468190961607,0.11093862815884477,0.003841776636303449,17
5,0.008001579935160336,0.008664259927797834,0.00026566301821885033,17
6,0.001288960961031775,0.001552346570397112,0.005803938711563657,17
7,0.00017054204156088498,0.002779783393501805,0.005767339438719046,17
8,0.0003958259730055108,0.002274368231046932,5.00830925203033e-05,17
9,0.003564118122892173,0.005740072202166066,0.00010628202702102331,17
10,0.1084462104084545,0.08014440433212996,0.002464352595586464,17
11,0.003564118122892173,0.005740072202166066,0.00010274521084136292,17
12,0.003580119598396652,0.006173285198555957,9.212775408009708e-05,17
13,0.0020241866513164802,0.04447653429602888,0.0005044261432350656,17
14,0.0008716593235334121,0.00010830324909747292,0.017307711328726383,17
15,0.003580119598396652,0.006173285198555957,9.730215820027396e-05,17
16,0.00133907084484843,0.001552346570397112,0.005804331172011598,17
17,0.0005634203743418866,0.0014801444043321301,0.0006471392457658669,17
18,0.0002282315716691349,0.005090252707581228,4.731718079195594e-05,17
19,0.017759953444128108,0.15700361010830327,0.3108645685478824,0
20,0.00017054204156088498,0.002779783393501805,0.005767339438719046,17
21,0.0007398576963517897,0.001552346570397112,0.00573068410009616,17
22,0.003564118122892173,0.005740072202166066,0.00010182479764797708,17
23,0.0007040649221970362,0.001552346570397112,0.005730403771204773,17
24,5.558407280502917e-05,0.0011191335740072202,2.706575446337209e-05,17
25,0.003564118122892173,0.005740072202166066,9.761986427717872e-05,17
26,0.1084462104084545,0.07978339350180506,0.002464352595586464,17
27,0.1084462104084545,0.04314079422382672,0.0029730841233784077,17
28,0.1084462104084545,0.04263537906137185,0.002370914303939135,17
29,0.003962891736122194,0.003176895306859206,0.00016608085170196572,17
30,0.00133907084484843,0.001552346570397112,0.005804331172011598,17
31,5.558407280502917e-05,0.0011191335740072202,2.706809053746697e-05,17
32,0.0007183820318589378,0.001552346570397112,0.005730515902761328,17
33,0.0,0.3472924187725632,0.0,8
34,0.1084462104084545,0.0800361010830325,0.0017284285177702845,17
35,0.0007255405866898884,0.001552346570397112,0.005730571968539605,17
36,0.003564118122892173,0.005740072202166066,0.00010232705357837798,17
37,0.0007326991415208393,0.00025270758122743686,0.005730628034317882,17
38,0.017759953444128108,0.15700361010830327,0.31520943275696456,0
39,0.003596542165361774,0.0036462093862815893,9.696576353061008e-05,17
40,0.1084462104084545,0.08126353790613719,0.0017272324478337015,17
41,0.0035767508667114986,0.005740072202166066,0.00010602505887058564,17
42,0.0004316187471602644,3.610108303249098e-05,0.001163488711181241,17
43,0.0007255405866898884,0.001552346570397112,0.005730571968539605,17
44,0.1084462104084545,0.08068592057761734,0.002464352595586464,17
45,0.0026356114521718,0.005234657039711192,0.0002033435695895238,17
46,0.001288960961031775,0.001552346570397112,0.005803938711563657,17
47,0.0006897478125351348,0.001552346570397112,0.005730291639648218,17
48,0.1084462104084545,0.08075812274368231,0.0017272324478337015,17
